iter	Passed	Remaining
7472	217134	73424
7473	217164	73395
7474	217195	73367
7475	217225	73338
7476	217255	73309
7477	217283	73280
7478	217313	73251
7479	217343	73222
7480	217374	73194
7481	217403	73165
7482	217434	73136
7483	217461	73107
7484	217490	73078
7485	217519	73049
7486	217551	73020
7487	217580	72991
7488	217608	72962
7489	217636	72932
7490	217665	72903
7491	217692	72874
7492	217722	72845
7493	217752	72816
7494	217779	72786
7495	217809	72757
7496	217837	72728
7497	217865	72699
7498	217895	72670
7499	217924	72641
7500	217954	72612
7501	217983	72583
7502	218011	72554
7503	218040	72525
7504	218068	72495
7505	218097	72466
7506	218126	72437
7507	218155	72408
7508	218185	72379
7509	218214	72350
7510	218243	72321
7511	218271	72292
7512	218300	72263
7513	218327	72233
7514	218357	72204
7515	218384	72175
7516	218414	72146
7517	218443	72117
7518	218473	72088
7519	218503	72059
7520	218533	72030
7521	218562	72001
7522	218589	71972
7523	218617	71942
7524	218646	71913
7525	218675	71884
7526	218704	71855
7527	218733	71826
7528	218762	71797
7529	218791	71768
7530	218821	71739
7531	218850	71710
7532	218880	71681
7533	218910	71652
7534	218939	71623
7535	218971	71595
7536	219005	71568
7537	219039	71540
7538	219068	71511
7539	219097	71482
7540	219129	71454
7541	219159	71425
7542	219186	71396
7543	219217	71367
7544	219245	71338
7545	219275	71309
7546	219305	71280
7547	219334	71251
7548	219363	71222
7549	219392	71193
7550	219419	71164
7551	219447	71134
7552	219478	71105
7553	219506	71076
7554	219534	71047
7555	219560	71017
7556	219588	70987
7557	219618	70958
7558	219647	70930
7559	219676	70901
7560	219704	70871
7561	219734	70842
7562	219763	70813
7563	219793	70784
7564	219822	70755
7565	219851	70726
7566	219881	70697
7567	219910	70668
7568	219938	70639
7569	219969	70610
7570	220000	70582
7571	220028	70553
7572	220058	70524
7573	220087	70495
7574	220127	70469
7575	220158	70441
7576	220187	70412
7577	220217	70383
7578	220245	70354
7579	220275	70325
7580	220304	70296
7581	220332	70266
7582	220362	70238
7583	220393	70209
7584	220421	70180
7585	220451	70151
7586	220479	70122
7587	220506	70092
7588	220536	70063
7589	220565	70034
7590	220595	70005
7591	220624	69976
7592	220653	69947
7593	220683	69918
7594	220710	69889
7595	220740	69860
7596	220769	69831
7597	220799	69802
7598	220828	69773
7599	220858	69744
7600	220887	69715
7601	220915	69686
7602	220943	69656
7603	220972	69627
7604	221002	69599
7605	221032	69570
7606	221061	69541
7607	221090	69512
7608	221117	69482
7609	221144	69452
7610	221173	69423
7611	221203	69394
7612	221232	69365
7613	221263	69337
7614	221293	69308
7615	221322	69279
7616	221353	69251
7617	221383	69222
7618	221414	69193
7619	221444	69164
7620	221473	69135
7621	221501	69106
7622	221530	69077
7623	221560	69048
7624	221589	69019
7625	221618	68990
7626	221648	68961
7627	221680	68933
7628	221708	68904
7629	221736	68875
7630	221766	68846
7631	221796	68817
7632	221825	68788
7633	221853	68758
7634	221882	68729
7635	221913	68701
7636	221940	68671
7637	221967	68642
7638	221996	68612
7639	222025	68583
7640	222054	68554
7641	222081	68525
7642	222111	68496
7643	222140	68467
7644	222170	68438
7645	222198	68409
7646	222227	68380
7647	222256	68350
7648	222285	68321
7649	222317	68293
7650	222344	68263
7651	222374	68235
7652	222403	68205
7653	222430	68176
7654	222460	68147
7655	222487	68118
7656	222517	68089
7657	222546	68059
7658	222575	68030
7659	222605	68002
7660	222634	67973
7661	222663	67943
7662	222691	67914
7663	222720	67885
7664	222748	67856
7665	222774	67826
7666	222805	67797
7667	222833	67768
7668	222862	67739
7669	222892	67710
7670	222923	67681
7671	222952	67653
7672	222982	67624
7673	223012	67595
7674	223040	67566
7675	223069	67536
7676	223098	67507
7677	223125	67478
7678	223155	67449
7679	223182	67419
7680	223211	67390
7681	223243	67362
7682	223273	67333
7683	223300	67304
7684	223330	67275
7685	223359	67246
7686	223389	67217
7687	223416	67187
7688	223446	67158
7689	223476	67130
7690	223505	67101
7691	223535	67072
7692	223565	67043
7693	223595	67014
7694	223624	66985
7695	223652	66956
7696	223682	66927
7697	223711	66898
7698	223740	66869
7699	223769	66840
7700	223798	66811
7701	223827	66782
7702	223856	66753
7703	223885	66723
7704	223914	66694
7705	223941	66665
7706	223970	66636
7707	223999	66606
7708	224029	66578
7709	224056	66548
7710	224084	66519
7711	224114	66490
7712	224142	66461
7713	224172	66432
7714	224201	66403
7715	224229	66373
7716	224260	66345
7717	224290	66316
7718	224320	66287
7719	224348	66258
7720	224377	66229
7721	224406	66200
7722	224435	66171
7723	224465	66142
7724	224496	66113
7725	224525	66084
7726	224553	66055
7727	224583	66026
7728	224613	65997
7729	224642	65968
7730	224673	65940
7731	224701	65910
7732	224730	65881
7733	224759	65852
7734	224788	65823
7735	224817	65794
7736	224849	65766
7737	224877	65736
7738	224906	65708
7739	224936	65679
7740	224964	65649
7741	224993	65620
7742	225022	65591
7743	225050	65562
7744	225079	65533
7745	225108	65504
7746	225137	65475
7747	225166	65446
7748	225196	65417
7749	225226	65388
7750	225253	65358
7751	225283	65330
7752	225313	65301
7753	225343	65272
7754	225372	65243
7755	225401	65214
7756	225430	65185
7757	225460	65156
7758	225490	65127
7759	225520	65098
7760	225550	65069
7761	225579	65040
7762	225609	65012
7763	225638	64982
7764	225664	64953
7765	225692	64923
7766	225721	64894
7767	225749	64865
7768	225778	64836
7769	225808	64807
7770	225837	64778
7771	225866	64749
7772	225895	64720
7773	225923	64690
7774	225954	64662
7775	225982	64632
7776	226011	64603
7777	226041	64575
7778	226071	64546
7779	226101	64517
7780	226129	64488
7781	226156	64458
7782	226185	64429
7783	226215	64400
7784	226245	64371
7785	226275	64343
7786	226304	64313
7787	226334	64285
7788	226362	64255
7789	226392	64226
7790	226421	64197
7791	226451	64168
7792	226478	64139
7793	226507	64110
7794	226537	64081
7795	226576	64055
7796	226607	64026
7797	226636	63997
7798	226665	63968
7799	226695	63939
7800	226722	63910
7801	226750	63880
7802	226780	63851
7803	226810	63823
7804	226840	63794
7805	226868	63765
7806	226897	63736
7807	226929	63707
7808	226959	63678
7809	226990	63650
7810	227018	63620
7811	227047	63591
7812	227075	63562
7813	227105	63533
7814	227132	63504
7815	227160	63474
7816	227188	63445
7817	227216	63416
7818	227246	63387
7819	227276	63358
7820	227305	63329
7821	227334	63300
7822	227363	63271
7823	227392	63242
7824	227422	63213
7825	227451	63184
7826	227478	63154
7827	227506	63125
7828	227536	63096
7829	227567	63067
7830	227594	63038
7831	227623	63009
7832	227653	62980
7833	227681	62950
7834	227710	62921
7835	227739	62892
7836	227766	62863
7837	227793	62833
7838	227823	62804
7839	227853	62775
7840	227884	62747
7841	227913	62718
7842	227940	62688
7843	227970	62659
7844	227999	62630
7845	228026	62601
7846	228056	62572
7847	228086	62543
7848	228115	62514
7849	228144	62485
7850	228174	62456
7851	228204	62427
7852	228233	62398
7853	228262	62369
7854	228292	62340
7855	228320	62311
7856	228350	62282
7857	228380	62253
7858	228409	62224
7859	228435	62194
7860	228465	62166
7861	228494	62137
7862	228524	62108
7863	228554	62079
7864	228582	62050
7865	228612	62021
7866	228640	61992
7867	228668	61962
7868	228696	61933
7869	228722	61903
7870	228751	61874
7871	228781	61845
7872	228810	61816
7873	228846	61789
7874	228876	61760
7875	228904	61730
7876	228935	61702
7877	228964	61673
7878	228992	61643
7879	229021	61614
7880	229051	61586
7881	229081	61557
7882	229109	61527
7883	229138	61498
7884	229169	61470
7885	229199	61441
7886	229228	61412
7887	229257	61383
7888	229286	61354
7889	229315	61325
7890	229345	61296
7891	229374	61267
7892	229404	61238
7893	229433	61209
7894	229462	61180
7895	229493	61151
7896	229520	61122
7897	229550	61093
7898	229580	61064
7899	229610	61035
7900	229639	61006
7901	229667	60977
7902	229697	60948
7903	229727	60919
7904	229756	60890
7905	229786	60861
7906	229815	60832
7907	229844	60803
7908	229871	60773
7909	229900	60744
7910	229927	60715
7911	229957	60686
7912	229984	60656
7913	230013	60627
7914	230043	60598
7915	230072	60569
7916	230102	60540
7917	230132	60512
7918	230161	60483
7919	230190	60454
7920	230219	60424
7921	230247	60395
7922	230276	60366
7923	230305	60337
7924	230334	60308
7925	230361	60278
7926	230387	60249
7927	230417	60220
7928	230446	60190
7929	230475	60161
7930	230504	60132
7931	230532	60103
7932	230562	60074
7933	230592	60045
7934	230621	60016
7935	230650	59987
7936	230679	59958
7937	230708	59929
7938	230738	59900
7939	230766	59871
7940	230796	59842
7941	230825	59813
7942	230853	59784
7943	230881	59754
7944	230911	59725
7945	230941	59697
7946	230971	59668
7947	230999	59638
7948	231028	59609
7949	231057	59580
7950	231087	59551
7951	231116	59522
7952	231145	59493
7953	231173	59464
7954	231202	59435
7955	231233	59406
7956	231264	59378
7957	231294	59349
7958	231323	59320
7959	231352	59291
7960	231382	59262
7961	231410	59233
7962	231437	59203
7963	231466	59174
7964	231495	59145
7965	231524	59116
7966	231555	59087
7967	231586	59059
7968	231613	59029
7969	231642	59000
7970	231669	58970
7971	231697	58941
7972	231727	58912
7973	231756	58883
7974	231784	58854
7975	231812	58824
7976	231840	58795
7977	231871	58767
7978	231902	58738
7979	231932	58709
7980	231963	58681
7981	231992	58652
7982	232021	58622
7983	232049	58593
7984	232078	58564
7985	232107	58535
7986	232135	58506
7987	232175	58479
7988	232205	58451
7989	232235	58422
7990	232268	58394
7991	232303	58366
7992	232342	58340
7993	232373	58311
7994	232402	58282
7995	232431	58253
7996	232461	58224
7997	232490	58195
7998	232521	58166
7999	232552	58138
8000	232581	58108
8001	232609	58079
8002	232639	58050
8003	232670	58022
8004	232701	57993
8005	232729	57964
8006	232760	57935
8007	232790	57906
8008	232821	57878
8009	232852	57849
8010	232882	57821
8011	232913	57792
8012	232944	57763
8013	232977	57735
8014	233009	57707
8015	233043	57679
8016	233073	57650
8017	233104	57621
8018	233132	57592
8019	233163	57564
8020	233194	57535
8021	233224	57506
8022	233254	57477
8023	233283	57448
8024	233314	57420
8025	233343	57391
8026	233375	57362
8027	233404	57333
8028	233437	57305
8029	233468	57276
8030	233499	57248
8031	233529	57219
8032	233561	57191
8033	233591	57162
8034	233620	57133
8035	233649	57103
8036	233681	57075
8037	233710	57046
8038	233741	57017
8039	233772	56989
8040	233802	56960
8041	233834	56932
8042	233862	56902
8043	233894	56874
8044	233926	56845
8045	233954	56816
8046	233985	56788
8047	234017	56759
8048	234046	56730
8049	234078	56702
8050	234108	56673
8051	234146	56646
8052	234175	56617
8053	234202	56587
8054	234233	56559
8055	234262	56530
8056	234293	56501
8057	234323	56472
8058	234352	56443
8059	234381	56414
8060	234410	56385
8061	234440	56356
8062	234471	56327
8063	234499	56298
8064	234528	56269
8065	234556	56240
8066	234585	56210
8067	234616	56182
8068	234647	56153
8069	234676	56124
8070	234707	56096
8071	234736	56066
8072	234766	56038
8073	234795	56009
8074	234825	55980
8075	234854	55950
8076	234884	55921
8077	234912	55892
8078	234942	55863
8079	234988	55838
8080	235021	55810
8081	235064	55785
8082	235097	55756
8083	235130	55728
8084	235160	55699
8085	235192	55671
8086	235221	55642
8087	235252	55613
8088	235286	55585
8089	235316	55556
8090	235353	55529
8091	235385	55501
8092	235414	55472
8093	235444	55443
8094	235474	55414
8095	235504	55385
8096	235533	55356
8097	235563	55327
8098	235598	55299
8099	235630	55271
8100	235662	55243
8101	235690	55213
8102	235720	55184
8103	235749	55155
8104	235778	55126
8105	235806	55097
8106	235836	55068
8107	235865	55039
8108	235897	55010
8109	235929	54982
8110	235959	54953
8111	235991	54925
8112	236021	54896
8113	236055	54868
8114	236088	54839
8115	236119	54811
8116	236150	54782
8117	236181	54753
8118	236211	54725
8119	236245	54697
8120	236275	54668
8121	236307	54640
8122	236340	54611
8123	236370	54582
8124	236399	54553
8125	236428	54524
8126	236458	54495
8127	236488	54466
8128	236518	54437
8129	236550	54409
8130	236579	54380
8131	236609	54351
8132	236639	54322
8133	236669	54293
8134	236700	54265
8135	236729	54236
8136	236759	54207
8137	236791	54178
8138	236820	54149
8139	236853	54121
8140	236886	54093
8141	236940	54069
8142	236969	54040
8143	237000	54011
8144	237031	53983
8145	237062	53954
8146	237094	53926
8147	237124	53897
8148	237156	53868
8149	237188	53840
8150	237218	53811
8151	237250	53782
8152	237284	53754
8153	237321	53727
8154	237354	53699
8155	237384	53670
8156	237414	53641
8157	237442	53612
8158	237472	53583
8159	237506	53555
8160	237536	53526
8161	237566	53497
8162	237597	53468
8163	237627	53440
8164	237659	53411
8165	237689	53382
8166	237719	53353
8167	237749	53324
8168	237778	53295
8169	237809	53266
8170	237840	53238
8171	237870	53209
8172	237898	53180
8173	237928	53151
8174	237960	53122
8175	237990	53093
8176	238022	53065
8177	238050	53035
8178	238078	53006
8179	238109	52977
8180	238139	52949
8181	238168	52919
8182	238197	52890
8183	238228	52862
8184	238257	52833
8185	238287	52803
8186	238316	52774
8187	238350	52746
8188	238380	52717
8189	238410	52689
8190	238437	52659
8191	238466	52630
8192	238496	52601
8193	238523	52571
8194	238552	52542
8195	238581	52513
8196	238609	52484
8197	238638	52455
8198	238669	52426
8199	238700	52397
8200	238730	52368
8201	238759	52339
8202	238789	52310
8203	238817	52281
8204	238847	52252
8205	238874	52222
8206	238904	52194
8207	238934	52164
8208	238965	52136
8209	238996	52107
8210	239025	52078
8211	239054	52049
8212	239083	52020
8213	239112	51991
8214	239141	51961
8215	239171	51932
8216	239199	51903
8217	239228	51874
8218	239258	51845
8219	239286	51816
8220	239317	51787
8221	239344	51758
8222	239373	51728
8223	239400	51699
8224	239429	51670
8225	239458	51641
8226	239487	51611
8227	239517	51582
8228	239546	51553
8229	239575	51524
8230	239607	51496
8231	239637	51467
8232	239667	51438
8233	239697	51409
8234	239727	51380
8235	239755	51351
8236	239785	51322
8237	239815	51293
8238	239845	51264
8239	239875	51235
8240	239904	51206
8241	239932	51177
8242	239962	51148
8243	239991	51119
8244	240021	51090
8245	240051	51061
8246	240081	51032
8247	240111	51003
8248	240142	50974
8249	240180	50947
8250	240213	50919
8251	240242	50889
8252	240271	50860
8253	240301	50831
8254	240330	50802
8255	240360	50773
8256	240390	50744
8257	240419	50715
8258	240448	50686
8259	240476	50657
8260	240505	50628
8261	240536	50599
8262	240564	50570
8263	240593	50541
8264	240622	50511
8265	240651	50482
8266	240678	50453
8267	240707	50424
8268	240737	50394
8269	240766	50365
8270	240795	50336
8271	240824	50307
8272	240854	50278
8273	240882	50249
8274	240911	50220
8275	240938	50190
8276	240967	50161
8277	240995	50132
8278	241023	50102
8279	241050	50073
8280	241077	50043
8281	241106	50014
8282	241136	49985
8283	241167	49956
8284	241195	49927
8285	241222	49897
8286	241251	49868
8287	241279	49839
8288	241308	49810
8289	241338	49781
8290	241366	49752
8291	241395	49723
8292	241424	49693
8293	241428	49659
8294	241457	49630
8295	241486	49601
8296	241514	49572
8297	241542	49542
8298	241571	49513
8299	241601	49484
8300	241630	49455
8301	241660	49426
8302	241687	49397
8303	241718	49368
8304	241746	49338
8305	241775	49309
8306	241805	49280
8307	241832	49251
8308	241862	49222
8309	241890	49193
8310	241918	49163
8311	241947	49134
8312	241976	49105
8313	242006	49076
8314	242037	49047
8315	242066	49018
8316	242094	48989
8317	242122	48960
8318	242152	48931
8319	242180	48901
8320	242210	48872
8321	242240	48844
8322	242271	48815
8323	242300	48786
8324	242330	48757
8325	242360	48728
8326	242388	48698
8327	242421	48670
8328	242450	48641
8329	242480	48612
8330	242511	48583
8331	242541	48554
8332	242572	48526
8333	242605	48497
8334	242637	48469
8335	242668	48440
8336	242697	48411
8337	242729	48382
8338	242759	48353
8339	242789	48325
8340	242820	48296
8341	242850	48267
8342	242881	48238
8343	242910	48209
8344	242937	48179
8345	242967	48150
8346	242996	48121
8347	243025	48092
8348	243054	48063
8349	243083	48034
8350	243110	48004
8351	243139	47975
8352	243168	47946
8353	243198	47917
8354	243228	47888
8355	243257	47859
8356	243290	47831
8357	243319	47802
8358	243348	47773
8359	243379	47744
8360	243410	47715
8361	243439	47686
8362	243468	47657
8363	243496	47628
8364	243526	47599
8365	243552	47569
8366	243579	47539
8367	243609	47510
8368	243637	47481
8369	243667	47452
8370	243696	47423
8371	243725	47394
8372	243754	47365
8373	243782	47335
8374	243811	47306
8375	243840	47277
8376	243870	47248
8377	243900	47219
8378	243929	47190
8379	243958	47161
8380	243987	47132
8381	244016	47103
8382	244045	47073
8383	244075	47045
8384	244104	47015
8385	244133	46986
8386	244162	46957
8387	244193	46928
8388	244224	46900
8389	244254	46871
8390	244284	46842
8391	244312	46812
8392	244342	46783
8393	244373	46755
8394	244409	46727
8395	244444	46699
8396	244475	46670
8397	244505	46641
8398	244537	46613
8399	244568	46584
8400	244598	46555
8401	244629	46526
8402	244657	46497
8403	244687	46468
8404	244718	46439
8405	244746	46410
8406	244776	46381
8407	244805	46352
8408	244834	46323
8409	244864	46294
8410	244894	46265
8411	244924	46236
8412	244952	46206
8413	244981	46177
8414	245011	46148
8415	245038	46119
8416	245066	46090
8417	245094	46060
8418	245123	46031
8419	245152	46002
8420	245182	45973
8421	245211	45944
8422	245239	45915
8423	245269	45886
8424	245298	45856
8425	245327	45827
8426	245355	45798
8427	245384	45769
8428	245414	45740
8429	245442	45711
8430	245470	45681
8431	245499	45652
8432	245529	45623
8433	245558	45594
8434	245586	45565
8435	245615	45536
8436	245644	45506
8437	245673	45477
8438	245703	45448
8439	245732	45419
8440	245762	45390
8441	245791	45361
8442	245820	45332
8443	245848	45303
8444	245877	45274
8445	245906	45244
8446	245935	45215
8447	245964	45186
8448	245993	45157
8449	246023	45128
8450	246052	45099
8451	246081	45070
8452	246112	45041
8453	246140	45012
8454	246170	44983
8455	246199	44954
8456	246228	44925
8457	246258	44896
8458	246288	44867
8459	246317	44837
8460	246346	44808
8461	246376	44779
8462	246404	44750
8463	246433	44721
8464	246462	44692
8465	246489	44662
8466	246518	44633
8467	246548	44604
8468	246578	44575
8469	246606	44546
8470	246635	44517
8471	246665	44488
8472	246694	44459
8473	246726	44430
8474	246755	44401
8475	246784	44372
8476	246814	44343
8477	246843	44314
8478	246871	44284
8479	246901	44255
8480	246933	44227
8481	246961	44198
8482	246989	44168
8483	247018	44139
8484	247047	44110
8485	247077	44081
8486	247106	44052
8487	247135	44023
8488	247164	43994
8489	247192	43964
8490	247221	43935
8491	247251	43906
8492	247280	43877
8493	247309	43848
8494	247337	43819
8495	247366	43789
8496	247394	43760
8497	247424	43731
8498	247453	43702
8499	247482	43673
8500	247512	43644
8501	247543	43615
8502	247572	43586
8503	247601	43557
8504	247628	43527
8505	247657	43498
8506	247687	43469
8507	247716	43440
8508	247744	43411
8509	247773	43382
8510	247802	43353
8511	247831	43323
8512	247862	43295
8513	247890	43265
8514	247919	43236
8515	247948	43207
8516	247975	43178
8517	248005	43149
8518	248032	43119
8519	248062	43090
8520	248090	43061
8521	248120	43032
8522	248148	43003
8523	248179	42974
8524	248207	42945
8525	248237	42915
8526	248265	42886
8527	248294	42857
8528	248324	42828
8529	248353	42799
8530	248382	42770
8531	248411	42741
8532	248440	42712
8533	248471	42683
8534	248500	42654
8535	248528	42624
8536	248557	42595
8537	248585	42566
8538	248614	42537
8539	248643	42508
8540	248671	42478
8541	248700	42449
8542	248727	42420
8543	248756	42391
8544	248785	42361
8545	248814	42332
8546	248844	42303
8547	248877	42275
8548	248906	42246
8549	248934	42216
8550	248962	42187
8551	248990	42158
8552	249019	42129
8553	249047	42099
8554	249078	42071
8555	249107	42041
8556	249136	42012
8557	249166	41983
8558	249194	41954
8559	249224	41925
8560	249254	41896
8561	249282	41867
8562	249311	41838
8563	249340	41809
8564	249371	41780
8565	249399	41751
8566	249429	41722
8567	249460	41693
8568	249490	41664
8569	249520	41635
8570	249550	41606
8571	249580	41577
8572	249611	41548
8573	249641	41519
8574	249672	41490
8575	249705	41462
8576	249748	41435
8577	249778	41406
8578	249808	41377
8579	249836	41348
8580	249867	41319
8581	249897	41290
8582	249927	41261
8583	249955	41232
8584	249984	41202
8585	250015	41174
8586	250045	41145
8587	250076	41116
8588	250106	41087
8589	250135	41058
8590	250165	41029
8591	250194	41000
8592	250224	40971
8593	250253	40942
8594	250282	40913
8595	250313	40884
8596	250344	40855
8597	250373	40826
8598	250402	40797
8599	250432	40768
8600	250462	40739
8601	250529	40716
8602	250579	40690
8603	250614	40662
8604	250657	40635
8605	250723	40612
8606	250779	40587
8607	250813	40559
8608	250849	40530
8609	250886	40503
8610	250923	40475
8611	250954	40446
8612	250985	40417
8613	251016	40388
8614	251050	40360
8615	251081	40331
8616	251113	40302
8617	251152	40275
8618	251181	40246
8619	251210	40217
8620	251241	40188
8621	251268	40158
8622	251298	40129
8623	251327	40100
8624	251357	40071
8625	251385	40042
8626	251415	40013
8627	251444	39983
8628	251472	39954
8629	251499	39925
8630	251528	39895
8631	251557	39866
8632	251587	39837
8633	251616	39808
8634	251645	39779
8635	251674	39750
8636	251703	39721
8637	251730	39691
8638	251758	39662
8639	251789	39633
8640	251817	39604
8641	251846	39575
8642	251875	39545
8643	251904	39516
8644	251934	39487
8645	251962	39458
8646	251991	39429
8647	252019	39399
8648	252045	39370
8649	252074	39341
8650	252104	39312
8651	252133	39282
8652	252161	39253
8653	252190	39224
8654	252219	39195
8655	252247	39166
8656	252276	39136
8657	252307	39107
8658	252336	39078
8659	252366	39049
8660	252394	39020
8661	252423	38991
8662	252452	38962
8663	252480	38932
8664	252509	38903
8665	252535	38874
8666	252565	38844
8667	252592	38815
8668	252619	38786
8669	252649	38757
8670	252675	38727
8671	252704	38698
8672	252733	38669
8673	252761	38639
8674	252789	38610
8675	252818	38581
8676	252847	38552
8677	252876	38523
8678	252905	38493
8679	252933	38464
8680	252962	38435
8681	252991	38406
8682	253019	38376
8683	253047	38347
8684	253074	38318
8685	253102	38288
8686	253131	38259
8687	253161	38230
8688	253190	38201
8689	253219	38172
8690	253249	38143
8691	253278	38114
8692	253307	38084
8693	253335	38055
8694	253364	38026
8695	253392	37997
8696	253420	37967
8697	253450	37938
8698	253478	37909
8699	253508	37880
8700	253535	37851
8701	253564	37822
8702	253593	37792
8703	253620	37763
8704	253649	37734
8705	253678	37705
8706	253707	37675
8707	253733	37646
8708	253762	37617
8709	253789	37587
8710	253817	37558
8711	253845	37529
8712	253874	37499
8713	253904	37470
8714	253934	37441
8715	253964	37412
8716	253994	37383
8717	254024	37354
8718	254054	37325
8719	254083	37296
8720	254112	37267
8721	254141	37238
8722	254170	37209
8723	254196	37179
8724	254226	37150
8725	254255	37121
8726	254283	37092
8727	254313	37063
8728	254342	37033
8729	254371	37004
8730	254399	36975
8731	254428	36946
8732	254457	36917
8733	254486	36888
8734	254516	36858
8735	254544	36829
8736	254574	36800
8737	254614	36773
8738	254644	36744
8739	254672	36714
8740	254702	36685
8741	254731	36656
8742	254761	36627
8743	254788	36598
8744	254816	36568
8745	254843	36539
8746	254870	36509
8747	254899	36480
8748	254928	36451
8749	254956	36422
8750	254985	36393
8751	255015	36364
8752	255044	36335
8753	255075	36306
8754	255108	36277
8755	255138	36248
8756	255168	36219
8757	255196	36190
8758	255226	36161
8759	255256	36132
8760	255286	36103
8761	255314	36073
8762	255344	36044
8763	255373	36015
8764	255402	35986
8765	255431	35957
8766	255460	35928
8767	255490	35899
8768	255519	35870
8769	255548	35840
8770	255577	35811
8771	255606	35782
8772	255635	35753
8773	255664	35724
8774	255692	35694
8775	255722	35665
8776	255748	35636
8777	255778	35607
8778	255808	35578
8779	255837	35549
8780	255865	35519
8781	255895	35490
8782	255926	35461
8783	255955	35432
8784	255984	35403
8785	256014	35374
8786	256044	35345
8787	256073	35316
8788	256103	35287
8789	256132	35258
8790	256163	35229
8791	256191	35200
8792	256219	35170
8793	256247	35141
8794	256276	35112
8795	256305	35083
8796	256335	35054
8797	256365	35025
8798	256394	34996
8799	256423	34966
8800	256450	34937
8801	256479	34908
8802	256506	34878
8803	256536	34849
8804	256564	34820
8805	256568	34787
8806	256597	34758
8807	256626	34729
8808	256655	34700
8809	256684	34671
8810	256713	34642
8811	256742	34613
8812	256771	34583
8813	256801	34554
8814	256831	34525
8815	256859	34496
8816	256887	34467
8817	256914	34437
8818	256943	34408
8819	256972	34379
8820	257000	34350
8821	257030	34321
8822	257058	34291
8823	257085	34262
8824	257115	34233
8825	257144	34204
8826	257173	34175
8827	257202	34146
8828	257230	34116
8829	257260	34087
8830	257289	34058
8831	257317	34029
8832	257347	34000
8833	257376	33971
8834	257407	33942
8835	257436	33913
8836	257466	33884
8837	257496	33855
8838	257526	33826
8839	257556	33796
8840	257585	33767
8841	257615	33738
8842	257644	33709
8843	257672	33680
8844	257700	33651
8845	257730	33622
8846	257761	33593
8847	257791	33564
8848	257820	33535
8849	257849	33505
8850	257877	33476
8851	257906	33447
8852	257935	33418
8853	257964	33389
8854	257993	33359
8855	258022	33330
8856	258051	33301
8857	258081	33272
8858	258110	33243
8859	258138	33214
8860	258168	33185
8861	258197	33156
8862	258224	33126
8863	258253	33097
8864	258282	33068
8865	258312	33039
8866	258339	33009
8867	258369	32980
8868	258398	32951
8869	258426	32922
8870	258454	32893
8871	258484	32864
8872	258513	32834
8873	258543	32805
8874	258571	32776
8875	258611	32748
8876	258641	32719
8877	258671	32690
8878	258701	32661
8879	258734	32633
8880	258762	32603
8881	258792	32574
8882	258821	32545
8883	258850	32516
8884	258879	32487
8885	258908	32458
8886	258937	32429
8887	258967	32400
8888	258996	32370
8889	259024	32341
8890	259054	32312
8891	259083	32283
8892	259113	32254
8893	259140	32224
8894	259169	32195
8895	259196	32166
8896	259226	32137
8897	259254	32108
8898	259284	32079
8899	259314	32050
8900	259342	32020
8901	259371	31991
8902	259399	31962
8903	259429	31933
8904	259458	31904
8905	259489	31875
8906	259519	31846
8907	259547	31817
8908	259577	31787
8909	259605	31758
8910	259634	31729
8911	259665	31700
8912	259696	31671
8913	259727	31642
8914	259757	31613
8915	259788	31584
8916	259818	31555
8917	259847	31526
8918	259879	31497
8919	259909	31468
8920	259936	31439
8921	259965	31410
8922	259994	31381
8923	260022	31351
8924	260051	31322
8925	260080	31293
8926	260109	31264
8927	260138	31235
8928	260168	31206
8929	260197	31177
8930	260226	31147
8931	260254	31118
8932	260283	31089
8933	260313	31060
8934	260341	31031
8935	260370	31002
8936	260399	30972
8937	260427	30943
8938	260455	30914
8939	260486	30885
8940	260516	30856
8941	260545	30827
8942	260577	30798
8943	260604	30769
8944	260633	30739
8945	260662	30710
8946	260691	30681
8947	260720	30652
8948	260749	30623
8949	260778	30594
8950	260807	30564
8951	260836	30535
8952	260866	30506
8953	260893	30477
8954	260922	30448
8955	260952	30419
8956	260981	30390
8957	261008	30360
8958	261038	30331
8959	261067	30302
8960	261097	30273
8961	261126	30244
8962	261155	30215
8963	261184	30185
8964	261213	30156
8965	261241	30127
8966	261271	30098
8967	261299	30069
8968	261329	30040
8969	261359	30011
8970	261386	29981
8971	261416	29952
8972	261443	29923
8973	261472	29894
8974	261501	29865
8975	261528	29835
8976	261557	29806
8977	261585	29777
8978	261615	29748
8979	261644	29719
8980	261674	29690
8981	261703	29660
8982	261731	29631
8983	261760	29602
8984	261789	29573
8985	261818	29544
8986	261847	29515
8987	261875	29485
8988	261904	29456
8989	261931	29427
8990	261958	29397
8991	261988	29368
8992	262016	29339
8993	262045	29310
8994	262074	29281
8995	262104	29252
8996	262131	29222
8997	262161	29193
8998	262191	29164
8999	262220	29135
9000	262249	29106
9001	262279	29077
9002	262308	29048
9003	262337	29019
9004	262365	28989
9005	262394	28960
9006	262423	28931
9007	262450	28902
9008	262479	28873
9009	262507	28843
9010	262537	28814
9011	262565	28785
9012	262595	28756
9013	262624	28727
9014	262654	28698
9015	262683	28669
9016	262711	28639
9017	262741	28610
9018	262768	28581
9019	262797	28552
9020	262827	28523
9021	262854	28493
9022	262884	28464
9023	262913	28435
9024	262944	28406
9025	262975	28377
